,userid,emotionIndex,index,D1U1,D1U2,D1D2,U1D2,U1U2,D1U3,D1D3,is_punctuation,is_backspace,is_enter,hour
8027,167,3,8849,84.0,172.0,81.0,-3.0,88.0,256.0,132.0,0,0,0,19.0
8028,167,3,8850,91.0,175.0,51.0,-40.0,84.0,303.0,199.0,0,0,0,19.0
8029,167,3,8851,124.0,252.0,148.0,24.0,128.0,380.0,300.0,0,0,0,19.0
8030,167,3,8852,104.0,232.0,152.0,48.0,128.0,408.0,324.0,0,0,0,19.0
8031,167,3,8853,80.0,256.0,172.0,92.0,176.0,380.0,284.0,0,0,0,19.0
8032,167,3,8854,84.0,208.0,112.0,28.0,124.0,788.0,648.0,0,0,0,19.0
8033,167,3,8855,96.0,676.0,536.0,440.0,580.0,1231.0,1079.0,0,0,0,19.0
8034,167,3,8856,140.0,695.0,543.0,403.0,555.0,912.0,820.0,0,0,0,19.0
8035,167,3,8857,152.0,369.0,277.0,125.0,217.0,425.0,353.0,0,0,0,19.0
8036,167,3,8858,92.0,148.0,76.0,-16.0,56.0,367.0,272.0,0,0,0,19.0
8037,167,3,8859,72.0,291.0,196.0,124.0,219.0,427.0,343.0,0,0,0,19.0
8038,167,3,8860,95.0,231.0,147.0,52.0,136.0,367.0,223.0,0,0,0,19.0
8039,167,3,8861,84.0,220.0,76.0,-8.0,136.0,381.0,281.0,0,0,0,19.0
8040,167,3,8862,144.0,305.0,205.0,61.0,161.0,449.0,345.0,0,0,0,19.0
8041,167,3,8863,100.0,244.0,140.0,40.0,144.0,384.0,280.0,0,0,0,19.0
8042,167,3,8864,104.0,244.0,140.0,36.0,140.0,360.0,246.0,0,0,0,19.0
8043,167,3,8865,104.0,220.0,106.0,2.0,116.0,340.0,252.0,0,0,0,19.0
8044,167,3,8866,114.0,234.0,146.0,32.0,120.0,341.0,246.0,0,0,0,19.0
8045,167,3,8867,88.0,195.0,100.0,12.0,107.0,625.0,577.0,0,0,0,19.0
8046,167,3,8868,95.0,525.0,477.0,382.0,430.0,928.0,824.0,0,0,0,19.0
8047,167,3,8869,48.0,451.0,347.0,299.0,403.0,575.0,479.0,0,0,0,19.0
8048,167,3,8870,104.0,228.0,132.0,28.0,124.0,324.0,252.0,0,0,0,19.0
8049,167,3,8871,96.0,192.0,120.0,24.0,96.0,325.0,240.0,0,0,0,19.0
8050,167,3,8872,72.0,205.0,120.0,48.0,133.0,288.0,200.0,0,0,0,19.0
8051,167,3,8873,85.0,168.0,80.0,-5.0,83.0,3304.0,3148.0,0,0,0,19.0
8052,167,3,8874,88.0,3224.0,3068.0,2980.0,3136.0,3596.0,3439.0,0,0,0,19.0
8053,167,3,8875,156.0,528.0,371.0,215.0,372.0,1472.0,1385.0,0,0,0,19.0
8054,167,3,8876,157.0,1101.0,1014.0,857.0,944.0,1296.0,1181.0,0,0,0,19.0
8055,167,3,8877,87.0,282.0,167.0,80.0,195.0,1035.0,895.0,0,1,0,19.0
8056,167,3,8878,115.0,868.0,728.0,613.0,753.0,1204.0,1084.0,0,1,0,19.0
8057,167,3,8879,140.0,476.0,356.0,216.0,336.0,768.0,616.0,0,1,0,19.0
8058,167,3,8880,120.0,412.0,260.0,140.0,292.0,6272.0,6137.0,0,0,0,19.0
8059,167,3,8881,152.0,6012.0,5877.0,5725.0,5860.0,6336.0,6224.0,0,0,0,19.0
8060,167,3,8882,135.0,459.0,347.0,212.0,324.0,687.0,583.0,0,0,0,19.0
8061,167,3,8883,112.0,340.0,236.0,124.0,228.0,832.0,684.0,0,0,0,19.0
8062,167,3,8884,104.0,596.0,448.0,344.0,492.0,824.0,720.0,0,0,0,19.0
8063,167,3,8885,148.0,376.0,272.0,124.0,228.0,588.0,516.0,0,0,0,19.0
8064,167,3,8886,104.0,316.0,244.0,140.0,212.0,464.0,352.0,0,0,0,19.0
8065,167,3,8887,72.0,220.0,108.0,36.0,148.0,420.0,344.0,0,0,0,19.0
8066,167,3,8888,112.0,312.0,236.0,124.0,200.0,452.0,361.0,0,0,0,19.0
8067,167,3,8889,76.0,216.0,125.0,49.0,140.0,420.0,292.0,0,0,0,19.0
8068,167,3,8890,91.0,295.0,167.0,76.0,204.0,383.0,299.0,0,0,0,19.0
8069,167,3,8891,128.0,216.0,132.0,4.0,88.0,396.0,312.0,0,0,0,19.0
8070,167,3,8892,84.0,264.0,180.0,96.0,180.0,428.0,339.0,0,0,0,19.0
8071,167,3,8893,84.0,248.0,159.0,75.0,164.0,392.0,344.0,0,0,0,19.0
8072,167,3,8894,89.0,233.0,185.0,96.0,144.0,317.0,221.0,0,0,0,19.0
8073,167,3,8895,48.0,132.0,36.0,-12.0,84.0,224.0,144.0,0,0,0,19.0
8074,167,3,8896,96.0,188.0,108.0,12.0,92.0,888.0,828.0,0,0,0,19.0
8075,167,3,8897,80.0,780.0,720.0,640.0,700.0,1221.0,992.0,0,0,0,19.0
8076,167,3,8898,60.0,501.0,272.0,212.0,441.0,708.0,600.0,0,1,0,19.0
8077,167,3,8899,229.0,436.0,328.0,99.0,207.0,664.0,516.0,0,1,0,19.0
8078,167,3,8900,108.0,336.0,188.0,80.0,228.0,660.0,576.0,0,1,0,19.0
8079,167,3,8901,148.0,472.0,388.0,240.0,324.0,728.0,660.0,0,1,0,19.0
8080,167,3,8902,84.0,340.0,272.0,188.0,256.0,488.0,412.0,0,1,0,19.0
8081,167,3,8903,68.0,216.0,140.0,72.0,148.0,400.0,299.0,0,0,0,19.0
8082,167,3,8904,76.0,260.0,159.0,83.0,184.0,560.0,480.0,0,0,0,19.0
8083,167,3,8905,101.0,401.0,321.0,220.0,300.0,541.0,413.0,0,0,0,19.0
8084,167,3,8906,80.0,220.0,92.0,12.0,140.0,484.0,392.0,0,0,0,19.0
8085,167,3,8907,128.0,392.0,300.0,172.0,264.0,500.0,404.0,0,0,0,19.0
8086,167,3,8908,92.0,200.0,104.0,12.0,108.0,388.0,300.0,0,0,0,19.0
8087,167,3,8909,96.0,284.0,196.0,100.0,188.0,352.0,252.0,0,0,0,19.0
8088,167,3,8910,88.0,156.0,56.0,-32.0,68.0,240.0,140.0,0,0,0,19.0
8089,167,3,8911,100.0,184.0,84.0,-16.0,84.0,332.0,256.0,0,0,0,19.0
8090,167,3,8912,100.0,248.0,172.0,72.0,148.0,473.0,355.0,0,0,0,19.0
8091,167,3,8913,76.0,301.0,183.0,107.0,225.0,425.0,328.0,0,0,0,19.0
8092,167,3,8914,118.0,242.0,145.0,27.0,124.0,317.0,257.0,0,0,0,19.0
8093,167,3,8915,97.0,172.0,112.0,15.0,75.0,348.0,280.0,0,0,0,19.0
8094,167,3,8916,60.0,236.0,168.0,108.0,176.0,303.0,212.0,0,0,0,19.0
8095,167,3,8917,68.0,135.0,44.0,-24.0,67.0,307.0,173.0,0,0,0,19.0
8096,167,3,8918,91.0,263.0,129.0,38.0,172.0,1640.0,1556.0,0,0,0,19.0
8097,167,3,8919,134.0,1511.0,1427.0,1293.0,1377.0,1687.0,1571.0,0,0,0,19.0
8098,167,3,8920,84.0,260.0,144.0,60.0,176.0,1148.0,1057.0,0,0,0,19.0
8099,167,3,8921,116.0,1004.0,913.0,797.0,888.0,1088.0,1028.0,0,0,0,19.0
8100,167,3,8922,91.0,175.0,115.0,24.0,84.0,255.0,188.0,0,0,0,19.0
8101,167,3,8923,60.0,140.0,73.0,13.0,80.0,304.0,260.0,0,0,0,19.0
8102,167,3,8924,67.0,231.0,187.0,120.0,164.0,371.0,290.0,0,0,0,19.0
8103,167,3,8925,44.0,184.0,103.0,59.0,140.0,284.0,200.0,0,0,0,19.0
8104,167,3,8926,81.0,181.0,97.0,16.0,100.0,349.0,257.0,0,0,0,19.0
8105,167,3,8927,84.0,252.0,160.0,76.0,168.0,351.0,260.0,0,0,0,19.0
8106,167,3,8928,92.0,191.0,100.0,8.0,99.0,372.0,272.0,0,0,0,19.0
8107,167,3,8929,91.0,272.0,172.0,81.0,181.0,384.0,296.0,0,0,0,19.0
8108,167,3,8930,100.0,212.0,124.0,24.0,112.0,432.0,344.0,0,0,0,19.0
8109,167,3,8931,88.0,308.0,220.0,132.0,220.0,371.0,312.0,0,0,0,19.0
8110,167,3,8932,88.0,151.0,92.0,4.0,63.0,304.0,207.0,0,0,0,19.0
8111,167,3,8933,59.0,212.0,115.0,56.0,153.0,288.0,216.0,0,0,0,19.0
8112,167,3,8934,97.0,173.0,101.0,4.0,76.0,501.0,429.0,0,0,0,19.0
8113,167,3,8935,72.0,400.0,328.0,256.0,328.0,519.0,432.0,0,0,0,19.0
8114,167,3,8936,72.0,191.0,104.0,32.0,119.0,412.0,344.0,0,0,0,19.0
8115,167,3,8937,87.0,308.0,240.0,153.0,221.0,512.0,428.0,0,0,0,19.0
8116,167,3,8938,68.0,272.0,188.0,120.0,204.0,700.0,596.0,0,0,0,19.0
8117,167,3,8939,84.0,512.0,408.0,324.0,428.0,692.0,556.0,0,0,0,19.0
8118,167,3,8940,104.0,284.0,148.0,44.0,180.0,396.0,268.0,0,0,0,19.0
8119,167,3,8941,136.0,248.0,120.0,-16.0,112.0,476.0,388.0,0,0,0,19.0
8120,167,3,8942,128.0,356.0,268.0,140.0,228.0,448.0,368.0,0,0,0,19.0
8121,167,3,8943,88.0,180.0,100.0,12.0,92.0,271.0,172.0,0,0,0,19.0
8122,167,3,8944,80.0,171.0,72.0,-8.0,91.0,388.0,300.0,0,0,0,19.0
8123,167,3,8945,99.0,316.0,228.0,129.0,217.0,551.0,436.0,0,0,0,19.0
8124,167,3,8946,88.0,323.0,208.0,120.0,235.0,400.0,288.0,0,0,0,19.0
8125,167,3,8947,115.0,192.0,80.0,-35.0,77.0,372.0,292.0,0,0,0,19.0
8126,167,3,8948,112.0,292.0,212.0,100.0,180.0,436.0,332.0,0,0,0,19.0
8127,167,3,8949,80.0,224.0,120.0,40.0,144.0,407.0,336.0,0,0,0,19.0
8128,167,3,8950,104.0,287.0,216.0,112.0,183.0,340.0,255.0,0,0,0,19.0
8129,167,3,8951,71.0,124.0,39.0,-32.0,53.0,1420.0,1308.0,0,0,0,19.0
8130,167,3,8952,85.0,1381.0,1269.0,1184.0,1296.0,1509.0,1421.0,0,0,0,19.0
8131,167,3,8953,112.0,240.0,152.0,40.0,128.0,308.0,241.0,0,0,0,19.0
8132,167,3,8954,88.0,156.0,89.0,1.0,68.0,264.0,188.0,0,0,0,19.0
8133,167,3,8955,67.0,175.0,99.0,32.0,108.0,383.0,323.0,0,0,0,19.0
8134,167,3,8956,76.0,284.0,224.0,148.0,208.0,452.0,407.0,0,0,0,19.0
8135,167,3,8957,60.0,228.0,183.0,123.0,168.0,303.0,232.0,0,0,0,19.0
8136,167,3,8958,45.0,120.0,49.0,4.0,75.0,269.0,172.0,0,0,0,19.0
8137,167,3,8959,71.0,220.0,123.0,52.0,149.0,336.0,221.0,0,0,0,19.0
8138,167,3,8960,97.0,213.0,98.0,1.0,116.0,909.0,829.0,0,0,0,19.0
8139,167,3,8961,115.0,811.0,731.0,616.0,696.0,1047.0,959.0,0,0,0,19.0
8140,167,3,8962,80.0,316.0,228.0,148.0,236.0,428.0,376.0,0,0,0,19.0
8141,167,3,8963,88.0,200.0,148.0,60.0,112.0,396.0,304.0,0,0,0,19.0
8142,167,3,8964,52.0,248.0,156.0,104.0,196.0,324.0,249.0,0,0,0,19.0
8143,167,3,8965,92.0,168.0,93.0,1.0,76.0,364.0,287.0,0,0,0,19.0
8144,167,3,8966,75.0,271.0,194.0,119.0,196.0,363.0,243.0,0,0,0,19.0
8145,167,3,8967,77.0,169.0,49.0,-28.0,92.0,380.0,289.0,0,0,0,19.0
8146,167,3,8968,120.0,331.0,240.0,120.0,211.0,692.0,604.0,0,0,0,19.0
8147,167,3,8969,91.0,452.0,364.0,273.0,361.0,624.0,512.0,0,0,0,19.0
8148,167,3,8970,88.0,260.0,148.0,60.0,172.0,852.0,723.0,0,0,0,19.0
8149,167,3,8971,112.0,704.0,575.0,463.0,592.0,852.0,780.0,0,0,0,19.0
8150,167,3,8972,129.0,277.0,205.0,76.0,148.0,505.0,413.0,0,0,0,19.0
8151,167,3,8973,72.0,300.0,208.0,136.0,228.0,408.0,302.0,0,0,0,19.0
8152,167,3,8974,92.0,200.0,94.0,2.0,108.0,792.0,712.0,0,0,0,19.0
8153,167,3,8975,106.0,698.0,618.0,512.0,592.0,1186.0,1065.0,0,0,0,19.0
8154,167,3,8976,80.0,568.0,447.0,367.0,488.0,788.0,680.0,0,1,0,19.0
8157,167,2,8979,98.0,398.0,294.0,196.0,300.0,545.0,399.0,0,0,0,19.0
8158,167,2,8980,104.0,251.0,105.0,1.0,147.0,644.0,536.0,0,0,0,19.0
8159,167,2,8981,146.0,539.0,431.0,285.0,393.0,839.0,779.0,0,0,0,19.0
8160,167,2,8982,108.0,408.0,348.0,240.0,300.0,551.0,504.0,0,0,0,19.0
8161,167,2,8983,60.0,203.0,156.0,96.0,143.0,480.0,288.0,0,1,0,19.0
8162,167,2,8984,47.0,324.0,132.0,85.0,277.0,500.0,427.0,0,1,0,19.0
8163,167,2,8985,192.0,368.0,295.0,103.0,176.0,640.0,493.0,0,1,0,19.0
8164,167,2,8986,73.0,345.0,198.0,125.0,272.0,441.0,329.0,0,1,0,19.0
8165,167,2,8987,147.0,243.0,131.0,-16.0,96.0,359.0,252.0,0,0,0,19.0
8166,167,2,8988,112.0,228.0,121.0,9.0,116.0,395.0,316.0,0,0,0,19.0
8167,167,2,8989,107.0,274.0,195.0,88.0,167.0,471.0,339.0,0,0,0,19.0
8168,167,2,8990,79.0,276.0,144.0,65.0,197.0,939.0,839.0,0,0,0,19.0
8169,167,2,8991,132.0,795.0,695.0,563.0,663.0,1316.0,1208.0,0,0,0,19.0
8170,167,2,8992,100.0,621.0,513.0,413.0,521.0,741.0,653.0,0,0,0,19.0
8171,167,2,8993,108.0,228.0,140.0,32.0,120.0,528.0,344.0,0,1,0,19.0
8172,167,2,8994,88.0,388.0,204.0,116.0,300.0,892.0,764.0,0,0,0,19.0
8173,167,2,8995,184.0,688.0,560.0,376.0,504.0,923.0,744.0,0,0,0,19.0
8174,167,2,8996,128.0,363.0,184.0,56.0,235.0,796.0,664.0,0,0,0,19.0
8175,167,2,8997,179.0,612.0,480.0,301.0,433.0,832.0,728.0,0,0,0,19.0
8176,167,2,8998,132.0,352.0,248.0,116.0,220.0,576.0,456.0,0,0,0,19.0
8177,167,2,8999,104.0,328.0,208.0,104.0,224.0,436.0,324.0,0,0,0,19.0
8178,167,2,9000,120.0,228.0,116.0,-4.0,108.0,1064.0,1000.0,0,0,0,19.0
8179,167,2,9001,112.0,948.0,884.0,772.0,836.0,1076.0,1000.0,0,0,0,19.0
8180,167,2,9002,64.0,192.0,116.0,52.0,128.0,443.0,332.0,0,0,0,19.0
8181,167,2,9003,76.0,327.0,216.0,140.0,251.0,420.0,304.0,0,0,0,19.0
8182,167,2,9004,111.0,204.0,88.0,-23.0,93.0,311.0,205.0,0,0,0,19.0
8183,167,2,9005,116.0,223.0,117.0,1.0,107.0,444.0,356.0,0,0,0,19.0
8184,167,2,9006,106.0,327.0,239.0,133.0,221.0,679.0,495.0,0,0,0,19.0
8185,167,2,9007,88.0,440.0,256.0,168.0,352.0,660.0,512.0,0,0,0,19.0
8186,167,2,9008,184.0,404.0,256.0,72.0,220.0,531.0,424.0,0,0,0,19.0
8187,167,2,9009,148.0,275.0,168.0,20.0,127.0,763.0,675.0,0,0,0,19.0
8188,167,2,9010,107.0,595.0,507.0,400.0,488.0,807.0,700.0,0,0,0,19.0
8189,167,2,9011,88.0,300.0,193.0,105.0,212.0,460.0,305.0,0,0,0,19.0
8190,167,2,9012,107.0,267.0,112.0,5.0,160.0,1043.0,988.0,0,0,0,19.0
8191,167,2,9013,155.0,931.0,876.0,721.0,776.0,1167.0,1031.0,0,0,0,19.0
8192,167,2,9014,55.0,291.0,155.0,100.0,236.0,179.0,157.0,0,1,0,19.0
8193,167,2,9015,136.0,24.0,2.0,-134.0,-112.0,272.0,93.0,0,0,0,19.0
8194,167,2,9016,22.0,270.0,91.0,69.0,248.0,462.0,379.0,0,1,0,19.0
8195,167,2,9017,179.0,371.0,288.0,109.0,192.0,639.0,576.0,0,0,0,19.0
8196,167,2,9018,83.0,351.0,288.0,205.0,268.0,507.0,448.0,0,0,0,19.0
8197,167,2,9019,63.0,219.0,160.0,97.0,156.0,527.0,412.0,0,1,0,19.0
8198,167,2,9020,59.0,367.0,252.0,193.0,308.0,763.0,642.0,0,1,0,19.0
8199,167,2,9021,115.0,511.0,390.0,275.0,396.0,671.0,488.0,0,1,0,19.0
8200,167,2,9022,121.0,281.0,98.0,-23.0,160.0,521.0,386.0,0,0,0,19.0
8201,167,2,9023,183.0,423.0,288.0,105.0,240.0,551.0,431.0,0,0,0,19.0
8202,167,2,9024,135.0,263.0,143.0,8.0,128.0,683.0,573.0,0,0,0,19.0
8203,167,2,9025,120.0,540.0,430.0,310.0,420.0,628.0,544.0,0,0,0,19.0
8204,167,2,9026,110.0,198.0,114.0,4.0,88.0,347.0,240.0,0,0,0,19.0
8205,167,2,9027,84.0,233.0,126.0,42.0,149.0,324.0,192.0,0,0,0,19.0
8206,167,2,9028,107.0,198.0,66.0,-41.0,91.0,902.0,811.0,0,0,0,19.0
8207,167,2,9029,132.0,836.0,745.0,613.0,704.0,920.0,876.0,0,0,0,19.0
8208,167,2,9030,91.0,175.0,131.0,40.0,84.0,391.0,300.0,0,0,0,19.0
8209,167,2,9031,44.0,260.0,169.0,125.0,216.0,424.0,337.0,0,0,0,19.0
8210,167,2,9032,91.0,255.0,168.0,77.0,164.0,435.0,311.0,0,1,0,19.0
8211,167,2,9033,87.0,267.0,143.0,56.0,180.0,371.0,315.0,0,1,0,19.0
8212,167,2,9034,124.0,228.0,172.0,48.0,104.0,373.0,273.0,0,0,0,19.0
8213,167,2,9035,56.0,201.0,101.0,45.0,145.0,300.0,197.0,0,0,0,19.0
8214,167,2,9036,100.0,199.0,96.0,-4.0,99.0,499.0,397.0,0,0,0,19.0
8215,167,2,9037,103.0,403.0,301.0,198.0,300.0,559.0,416.0,0,0,0,19.0
8216,167,2,9038,102.0,258.0,115.0,13.0,156.0,382.0,287.0,0,0,0,19.0
8217,167,2,9039,143.0,267.0,172.0,29.0,124.0,367.0,287.0,0,0,0,19.0
8218,167,2,9040,95.0,195.0,115.0,20.0,100.0,407.0,308.0,0,0,0,19.0
8219,167,2,9041,80.0,292.0,193.0,113.0,212.0,356.0,249.0,0,0,0,19.0
8220,167,2,9042,99.0,163.0,56.0,-43.0,64.0,494.0,388.0,0,0,0,19.0
8221,167,2,9043,107.0,438.0,332.0,225.0,331.0,516.0,431.0,0,0,0,19.0
8222,167,2,9044,106.0,184.0,99.0,-7.0,78.0,403.0,348.0,0,0,0,19.0
8223,167,2,9045,85.0,304.0,249.0,164.0,219.0,524.0,449.0,0,0,0,19.0
8224,167,2,9046,55.0,275.0,200.0,145.0,220.0,379.0,295.0,0,0,0,19.0
8225,167,2,9047,75.0,179.0,95.0,20.0,104.0,327.0,200.0,0,0,0,19.0
8226,167,2,9048,84.0,232.0,105.0,21.0,148.0,588.0,484.0,0,0,0,19.0
8227,167,2,9049,127.0,483.0,379.0,252.0,356.0,863.0,764.0,0,0,0,19.0
8228,167,2,9050,104.0,484.0,385.0,281.0,380.0,708.0,569.0,0,0,0,19.0
8229,167,2,9051,99.0,323.0,184.0,85.0,224.0,703.0,612.0,0,0,0,19.0
8230,167,2,9052,139.0,519.0,428.0,289.0,380.0,779.0,671.0,0,0,0,19.0
8231,167,2,9053,91.0,351.0,243.0,152.0,260.0,487.0,364.0,0,1,0,19.0
8232,167,2,9054,108.0,244.0,121.0,13.0,136.0,400.0,297.0,0,0,0,19.0
8233,167,2,9055,123.0,279.0,176.0,53.0,156.0,475.0,360.0,0,0,0,19.0
8234,167,2,9056,103.0,299.0,184.0,81.0,196.0,371.0,288.0,0,0,0,19.0
8235,167,2,9057,115.0,187.0,104.0,-11.0,72.0,335.0,240.0,0,0,0,19.0
8236,167,2,9058,83.0,231.0,136.0,53.0,148.0,323.0,259.0,0,0,0,19.0
8237,167,2,9059,95.0,187.0,123.0,28.0,92.0,415.0,331.0,0,0,0,19.0
8238,167,2,9060,64.0,292.0,208.0,144.0,228.0,388.0,269.0,0,0,0,19.0
8239,167,2,9061,84.0,180.0,61.0,-23.0,96.0,1972.0,1861.0,0,0,0,19.0
8240,167,2,9062,119.0,1911.0,1800.0,1681.0,1792.0,2294.0,2188.0,0,0,0,19.0
8241,167,2,9063,111.0,494.0,388.0,277.0,383.0,687.0,600.0,0,0,0,19.0
8242,167,2,9064,106.0,299.0,212.0,106.0,193.0,595.0,476.0,0,0,0,19.0
8243,167,2,9065,87.0,383.0,264.0,177.0,296.0,547.0,456.0,0,0,0,19.0
8244,167,2,9066,119.0,283.0,192.0,73.0,164.0,519.0,463.0,0,0,0,19.0
8245,167,2,9067,91.0,327.0,271.0,180.0,236.0,523.0,392.0,0,0,0,19.0
8246,167,2,9068,56.0,252.0,121.0,65.0,196.0,360.0,273.0,0,0,0,19.0
8247,167,2,9069,131.0,239.0,152.0,21.0,108.0,339.0,264.0,0,0,0,19.0
8248,167,2,9070,87.0,187.0,112.0,25.0,100.0,367.0,303.0,0,0,0,19.0
8249,167,2,9071,75.0,255.0,191.0,116.0,180.0,446.0,360.0,0,0,0,19.0
8250,167,2,9072,64.0,255.0,169.0,105.0,191.0,388.0,276.0,0,0,0,19.0
8251,167,2,9073,86.0,219.0,107.0,21.0,133.0,299.0,187.0,0,0,0,19.0
8252,167,2,9074,112.0,192.0,80.0,-32.0,80.0,424.0,313.0,0,0,0,19.0
8253,167,2,9075,112.0,344.0,233.0,121.0,232.0,573.0,448.0,0,0,0,19.0
8254,167,2,9076,111.0,340.0,215.0,104.0,229.0,471.0,340.0,0,0,0,19.0
8255,167,2,9077,125.0,256.0,125.0,0.0,131.0,353.0,273.0,0,0,0,19.0
8256,167,2,9078,131.0,228.0,148.0,17.0,97.0,503.0,400.0,0,0,0,19.0
8257,167,2,9079,80.0,355.0,252.0,172.0,275.0,471.0,312.0,0,0,0,19.0
8258,167,2,9080,103.0,219.0,60.0,-43.0,116.0,663.0,564.0,0,0,0,19.0
8259,167,2,9081,159.0,603.0,504.0,345.0,444.0,751.0,644.0,0,0,0,19.0
8260,167,2,9082,99.0,247.0,140.0,41.0,148.0,398.0,275.0,0,0,0,19.0
8261,167,2,9083,107.0,258.0,135.0,28.0,151.0,359.0,240.0,0,0,0,19.0
8262,167,2,9084,123.0,224.0,105.0,-18.0,101.0,580.0,504.0,0,0,0,19.0
8263,167,2,9085,119.0,475.0,399.0,280.0,356.0,667.0,608.0,0,0,0,19.0
8264,167,2,9086,76.0,268.0,209.0,133.0,192.0,392.0,277.0,0,0,0,19.0
8265,167,2,9087,59.0,183.0,68.0,9.0,124.0,296.0,204.0,0,0,0,19.0
8266,167,2,9088,115.0,228.0,136.0,21.0,113.0,331.0,228.0,0,0,0,19.0
8267,167,2,9089,92.0,195.0,92.0,0.0,103.0,2920.0,2793.0,0,0,0,19.0
8268,167,2,9090,103.0,2828.0,2701.0,2598.0,2725.0,2927.0,2820.0,0,0,0,19.0
8269,167,2,9091,127.0,226.0,119.0,-8.0,99.0,361.0,240.0,0,0,0,19.0
8270,167,2,9092,107.0,242.0,121.0,14.0,135.0,347.0,200.0,0,0,0,19.0
8271,167,2,9093,121.0,226.0,79.0,-42.0,105.0,539.0,395.0,0,0,0,19.0
8272,167,2,9094,147.0,460.0,316.0,169.0,313.0,519.0,444.0,0,0,0,19.0
8273,167,2,9095,144.0,203.0,128.0,-16.0,59.0,399.0,324.0,0,0,0,19.0
8274,167,2,9096,75.0,271.0,196.0,121.0,196.0,355.0,259.0,0,0,0,19.0
8275,167,2,9097,75.0,159.0,63.0,-12.0,84.0,347.0,204.0,0,0,0,19.0
8276,167,2,9098,96.0,284.0,141.0,45.0,188.0,396.0,309.0,0,0,0,19.0
8277,167,2,9099,143.0,255.0,168.0,25.0,112.0,447.0,360.0,0,0,0,19.0
8278,167,2,9100,87.0,279.0,192.0,105.0,192.0,407.0,284.0,0,0,0,19.0
8279,167,2,9101,87.0,215.0,92.0,5.0,128.0,1011.0,904.0,0,0,0,19.0
8280,167,2,9102,123.0,919.0,812.0,689.0,796.0,1143.0,1043.0,0,0,0,19.0
8281,167,2,9103,107.0,331.0,231.0,124.0,224.0,423.0,336.0,0,0,0,19.0
8282,167,2,9104,100.0,192.0,105.0,5.0,92.0,1320.0,1241.0,0,0,0,19.0
8283,167,2,9105,87.0,1215.0,1136.0,1049.0,1128.0,1431.0,1347.0,0,0,0,19.0
8284,167,2,9106,79.0,295.0,211.0,132.0,216.0,403.0,344.0,0,0,0,19.0
8285,167,2,9107,84.0,192.0,133.0,49.0,108.0,396.0,325.0,0,0,0,19.0
8286,167,2,9108,59.0,263.0,192.0,133.0,204.0,379.0,267.0,0,0,0,19.0
8287,167,2,9109,71.0,187.0,75.0,4.0,116.0,347.0,272.0,0,0,0,19.0
8288,167,2,9110,112.0,272.0,197.0,85.0,160.0,356.0,277.0,0,0,0,19.0
8289,167,2,9111,75.0,159.0,80.0,5.0,84.0,375.0,276.0,0,0,0,19.0
8290,167,2,9112,79.0,295.0,196.0,117.0,216.0,531.0,424.0,0,0,0,19.0
8291,167,2,9113,99.0,335.0,228.0,129.0,236.0,643.0,543.0,0,0,0,19.0
8292,167,2,9114,107.0,415.0,315.0,208.0,308.0,547.0,448.0,0,0,0,19.0
8293,167,2,9115,100.0,232.0,133.0,33.0,132.0,316.0,193.0,0,1,0,19.0
8294,167,2,9116,99.0,183.0,60.0,-39.0,84.0,447.0,339.0,0,0,0,19.0
8295,167,2,9117,123.0,387.0,279.0,156.0,264.0,523.0,459.0,0,0,0,19.0
8296,167,2,9118,108.0,244.0,180.0,72.0,136.0,472.0,397.0,0,0,0,19.0
8297,167,2,9119,64.0,292.0,217.0,153.0,228.0,992.0,893.0,0,0,0,19.0
8298,167,2,9120,75.0,775.0,676.0,601.0,700.0,1655.0,1568.0,0,0,0,19.0
8299,167,2,9121,99.0,979.0,892.0,793.0,880.0,1155.0,1012.0,0,1,0,19.0
8300,167,2,9122,87.0,263.0,120.0,33.0,176.0,759.0,672.0,0,0,0,19.0
8301,167,2,9123,143.0,639.0,552.0,409.0,496.0,831.0,756.0,0,0,0,19.0
8302,167,2,9124,87.0,279.0,204.0,117.0,192.0,407.0,328.0,0,0,0,19.0
8303,167,2,9125,75.0,203.0,124.0,49.0,128.0,359.0,260.0,0,0,0,19.0
8304,167,2,9126,79.0,235.0,136.0,57.0,156.0,535.0,475.0,0,0,0,19.0
8305,167,2,9127,99.0,399.0,339.0,240.0,300.0,555.0,500.0,0,0,0,19.0
8306,167,2,9128,60.0,216.0,161.0,101.0,156.0,372.0,297.0,0,1,0,19.0
8307,167,2,9129,55.0,211.0,136.0,81.0,156.0,571.0,456.0,0,1,0,19.0
8308,167,2,9130,75.0,435.0,320.0,245.0,360.0,963.0,836.0,0,1,0,19.0
8309,167,2,9131,115.0,643.0,516.0,401.0,528.0,779.0,684.0,0,1,0,19.0
8310,167,2,9132,127.0,263.0,168.0,41.0,136.0,411.0,328.0,0,0,0,19.0
8311,167,2,9133,95.0,243.0,160.0,65.0,148.0,503.0,384.0,0,0,0,19.0
8312,167,2,9134,83.0,343.0,224.0,141.0,260.0,479.0,368.0,0,0,0,19.0
8313,167,2,9135,119.0,255.0,144.0,25.0,136.0,378.0,287.0,0,0,0,19.0
8314,167,2,9136,111.0,234.0,143.0,32.0,123.0,331.0,243.0,0,0,0,19.0
8315,167,2,9137,91.0,188.0,100.0,9.0,97.0,356.0,249.0,0,0,0,19.0
